Monat,Sparte,Tariflohnindex
2022-02-01,Bergwerke und Stahl - Eisenhüttenwerke,151.57462499999997
2022-03-01,Bergwerke und Stahl - Eisenhüttenwerke,151.57462499999997
2022-04-01,Bergwerke und Stahl - Eisenhüttenwerke,151.57462499999997
2022-05-01,Bergwerke und Stahl - Eisenhüttenwerke,151.57462499999997
2022-06-01,Bergwerke und Stahl - Eisenhüttenwerke,151.57462499999997
2022-07-01,Bergwerke und Stahl - Eisenhüttenwerke,151.57462499999997
2022-08-01,Bergwerke und Stahl - Eisenhüttenwerke,151.57462499999997
2022-09-01,Bergwerke und Stahl - Eisenhüttenwerke,151.57462499999997
2022-10-01,Bergwerke und Stahl - Eisenhüttenwerke,151.57462499999997
2022-11-01,Bergwerke und Stahl - Eisenhüttenwerke,161.26492499999998
2022-12-01,Bergwerke und Stahl - Eisenhüttenwerke,161.26492499999998
2023-01-01,Bergwerke und Stahl - Eisenhüttenwerke,161.26492499999998
2023-02-01,Bergwerke und Stahl - Eisenhüttenwerke,161.26492499999998
2023-03-01,Bergwerke und Stahl - Eisenhüttenwerke,161.26492499999998
2023-04-01,Bergwerke und Stahl - Eisenhüttenwerke,161.26492499999998
2023-05-01,Bergwerke und Stahl - Eisenhüttenwerke,161.26492499999998
2023-06-01,Bergwerke und Stahl - Eisenhüttenwerke,161.26492499999998
2023-07-01,Bergwerke und Stahl - Eisenhüttenwerke,161.26492499999998
2023-08-01,Bergwerke und Stahl - Eisenhüttenwerke,161.26492499999998
2023-09-01,Bergwerke und Stahl - Eisenhüttenwerke,161.26492499999998
2023-10-01,Bergwerke und Stahl - Eisenhüttenwerke,161.26492499999998
2023-11-01,Bergwerke und Stahl - Eisenhüttenwerke,173.9016
2023-12-01,Bergwerke und Stahl - Eisenhüttenwerke,173.9016
2024-01-01,Bergwerke und Stahl - Eisenhüttenwerke,173.9016
2024-02-01,Bergwerke und Stahl - Eisenhüttenwerke,173.9016
2024-03-01,Bergwerke und Stahl - Eisenhüttenwerke,173.9016
2024-04-01,Bergwerke und Stahl - Eisenhüttenwerke,173.9016
2024-05-01,Bergwerke und Stahl - Eisenhüttenwerke,173.9016
2024-06-01,Bergwerke und Stahl - Eisenhüttenwerke,173.9016
2024-07-01,Bergwerke und Stahl - Eisenhüttenwerke,173.9016
2024-08-01,Bergwerke und Stahl - Eisenhüttenwerke,173.9016
2010-01-01,Blumenbinder u. -händler,108.7
2010-02-01,Blumenbinder u. -händler,109.8
2010-03-01,Blumenbinder u. -händler,109.8
2010-04-01,Blumenbinder u. -händler,109.8
2010-05-01,Blumenbinder u. -händler,109.8
2010-06-01,Blumenbinder u. -händler,109.8
2010-07-01,Blumenbinder u. -händler,109.8
2010-08-01,Blumenbinder u. -händler,109.8
2010-09-01,Blumenbinder u. -händler,109.8
2010-10-01,Blumenbinder u. -händler,109.8
2010-11-01,Blumenbinder u. -händler,109.8
2010-12-01,Blumenbinder u. -händler,109.8
2011-01-01,Blumenbinder u. -händler,109.8
2011-02-01,Blumenbinder u. -händler,112.1
2011-03-01,Blumenbinder u. -händler,112.1
2011-04-01,Blumenbinder u. -händler,112.1
2011-05-01,Blumenbinder u. -händler,112.1
2011-06-01,Blumenbinder u. -händler,112.1
2011-07-01,Blumenbinder u. -händler,112.1
2011-08-01,Blumenbinder u. -händler,112.1
2011-09-01,Blumenbinder u. -händler,112.1
2011-10-01,Blumenbinder u. -händler,112.1
2011-11-01,Blumenbinder u. -händler,112.1
2011-12-01,Blumenbinder u. -händler,112.1
2012-01-01,Blumenbinder u. -händler,112.1
2012-02-01,Blumenbinder u. -händler,116
2012-03-01,Blumenbinder u. -händler,116
2012-04-01,Blumenbinder u. -händler,116
2012-05-01,Blumenbinder u. -händler,116
2012-06-01,Blumenbinder u. -händler,116
2012-07-01,Blumenbinder u. -händler,116
2012-08-01,Blumenbinder u. -händler,116
2012-09-01,Blumenbinder u. -händler,116
2012-10-01,Blumenbinder u. -händler,116
2012-11-01,Blumenbinder u. -händler,116
2012-12-01,Blumenbinder u. -händler,116
2013-01-01,Blumenbinder u. -händler,116
2013-02-01,Blumenbinder u. -händler,119.2
2013-03-01,Blumenbinder u. -händler,119.2
2013-04-01,Blumenbinder u. -händler,119.2
2013-05-01,Blumenbinder u. -händler,119.2
2013-06-01,Blumenbinder u. -händler,119.2
2013-07-01,Blumenbinder u. -händler,119.2
2013-08-01,Blumenbinder u. -händler,119.2
2013-09-01,Blumenbinder u. -händler,119.2
2013-10-01,Blumenbinder u. -händler,119.2
2013-11-01,Blumenbinder u. -händler,119.2
2013-12-01,Blumenbinder u. -händler,119.2
2014-01-01,Blumenbinder u. -händler,119.2
2014-02-01,Blumenbinder u. -händler,122
2014-03-01,Blumenbinder u. -händler,122
2014-04-01,Blumenbinder u. -händler,122
2014-05-01,Blumenbinder u. -händler,122
2014-06-01,Blumenbinder u. -händler,122
2014-07-01,Blumenbinder u. -händler,122
2014-08-01,Blumenbinder u. -händler,122
2014-09-01,Blumenbinder u. -händler,122
2014-10-01,Blumenbinder u. -händler,122
2014-11-01,Blumenbinder u. -händler,122
2014-12-01,Blumenbinder u. -händler,122
2015-01-01,Blumenbinder u. -händler,122
2015-02-01,Blumenbinder u. -händler,124.4
2015-03-01,Blumenbinder u. -händler,124.4
2015-04-01,Blumenbinder u. -händler,124.4
2015-05-01,Blumenbinder u. -händler,124.4
2015-06-01,Blumenbinder u. -händler,124.4
2015-07-01,Blumenbinder u. -händler,124.4
2015-08-01,Blumenbinder u. -händler,124.4
2015-09-01,Blumenbinder u. -händler,124.4
2015-10-01,Blumenbinder u. -händler,124.4
2015-11-01,Blumenbinder u. -händler,124.4
2015-12-01,Blumenbinder u. -händler,124.4
2016-01-01,Blumenbinder u. -händler,124.4
2016-02-01,Blumenbinder u. -händler,126.1
2016-03-01,Blumenbinder u. -händler,126.1
2016-04-01,Blumenbinder u. -händler,126.1
2016-05-01,Blumenbinder u. -händler,126.1
2016-06-01,Blumenbinder u. -händler,126.1
2016-07-01,Blumenbinder u. -händler,126.1
2016-08-01,Blumenbinder u. -händler,126.1
2016-09-01,Blumenbinder u. -händler,126.1
2016-10-01,Blumenbinder u. -händler,126.1
2016-11-01,Blumenbinder u. -händler,126.1
2016-12-01,Blumenbinder u. -händler,126.1
2017-01-01,Blumenbinder u. -händler,126.08429166666664
2017-02-01,Blumenbinder u. -händler,127.84770833333332
2017-03-01,Blumenbinder u. -händler,127.84770833333332
2017-04-01,Blumenbinder u. -händler,127.84770833333332
2017-05-01,Blumenbinder u. -händler,127.84770833333332
2017-06-01,Blumenbinder u. -händler,127.84770833333332
2017-07-01,Blumenbinder u. -händler,127.84770833333332
2017-08-01,Blumenbinder u. -händler,127.84770833333332
2017-09-01,Blumenbinder u. -händler,127.84770833333332
2017-10-01,Blumenbinder u. -händler,127.84770833333332
2017-11-01,Blumenbinder u. -händler,127.84770833333332
2017-12-01,Blumenbinder u. -händler,127.84770833333332
2018-01-01,Blumenbinder u. -händler,127.84770833333332
2018-02-01,Blumenbinder u. -händler,132.63412499999998
2018-03-01,Blumenbinder u. -händler,132.63412499999998
2018-04-01,Blumenbinder u. -händler,132.63412499999998
2018-05-01,Blumenbinder u. -händler,132.63412499999998
2018-06-01,Blumenbinder u. -händler,132.63412499999998
2018-07-01,Blumenbinder u. -händler,132.63412499999998
2018-08-01,Blumenbinder u. -händler,132.63412499999998
2018-09-01,Blumenbinder u. -händler,132.63412499999998
2018-10-01,Blumenbinder u. -händler,132.63412499999998
2018-11-01,Blumenbinder u. -händler,132.63412499999998
2018-12-01,Blumenbinder u. -händler,132.63412499999998
2019-01-01,Blumenbinder u. -händler,132.63412499999998
2019-02-01,Blumenbinder u. -händler,138.68012499999998
2019-03-01,Blumenbinder u. -händler,138.68012499999998
2019-04-01,Blumenbinder u. -händler,138.68012499999998
2019-05-01,Blumenbinder u. -händler,138.68012499999998
2019-06-01,Blumenbinder u. -händler,138.68012499999998
2019-07-01,Blumenbinder u. -händler,138.68012499999998
2019-08-01,Blumenbinder u. -händler,138.68012499999998
2019-09-01,Blumenbinder u. -händler,138.68012499999998
2019-10-01,Blumenbinder u. -händler,138.68012499999998
2019-11-01,Blumenbinder u. -händler,138.68012499999998
2019-12-01,Blumenbinder u. -händler,138.68012499999998
2020-01-01,Blumenbinder u. -händler,138.68012499999998
2020-02-01,Blumenbinder u. -händler,144.60016666666667
2020-03-01,Blumenbinder u. -händler,144.60016666666667
2020-04-01,Blumenbinder u. -händler,144.60016666666667
2020-05-01,Blumenbinder u. -händler,144.60016666666667
2020-06-01,Blumenbinder u. -händler,144.60016666666667
2020-07-01,Blumenbinder u. -händler,144.60016666666667
2020-08-01,Blumenbinder u. -händler,144.60016666666667
2020-09-01,Blumenbinder u. -händler,144.60016666666667
2020-10-01,Blumenbinder u. -händler,144.60016666666667
2020-11-01,Blumenbinder u. -händler,144.60016666666667
2020-12-01,Blumenbinder u. -händler,144.60016666666667
2021-01-01,Blumenbinder u. -händler,144.60016666666667
2021-02-01,Blumenbinder u. -händler,150.39425
2021-03-01,Blumenbinder u. -händler,150.39425
2021-04-01,Blumenbinder u. -händler,150.39425
2021-05-01,Blumenbinder u. -händler,150.39425
2021-06-01,Blumenbinder u. -händler,150.39425
2021-07-01,Blumenbinder u. -händler,150.39425
2021-08-01,Blumenbinder u. -händler,150.39425
2021-09-01,Blumenbinder u. -händler,150.39425
2021-10-01,Blumenbinder u. -händler,150.39425
2021-11-01,Blumenbinder u. -händler,150.39425
2021-12-01,Blumenbinder u. -händler,150.39425
2022-01-01,Blumenbinder u. -händler,150.39425
2022-02-01,Blumenbinder u. -händler,155.43258333333333
2022-03-01,Blumenbinder u. -händler,155.43258333333333
2022-04-01,Blumenbinder u. -händler,155.43258333333333
2022-05-01,Blumenbinder u. -händler,155.43258333333333
2022-06-01,Blumenbinder u. -händler,155.43258333333333
2022-07-01,Blumenbinder u. -händler,155.43258333333333
2022-08-01,Blumenbinder u. -händler,155.43258333333333
2022-09-01,Blumenbinder u. -händler,155.43258333333333
2022-10-01,Blumenbinder u. -händler,155.43258333333333
2022-11-01,Blumenbinder u. -händler,155.43258333333333
2022-12-01,Blumenbinder u. -händler,155.43258333333333
2023-01-01,Blumenbinder u. -händler,155.43258333333333
2023-02-01,Blumenbinder u. -händler,169.16204166666665
2023-03-01,Blumenbinder u. -händler,169.16204166666665
2023-04-01,Blumenbinder u. -händler,169.16204166666665
2023-05-01,Blumenbinder u. -händler,169.16204166666665
2023-06-01,Blumenbinder u. -händler,169.16204166666665
2023-07-01,Blumenbinder u. -händler,169.16204166666665
2023-08-01,Blumenbinder u. -händler,169.16204166666665
2023-09-01,Blumenbinder u. -händler,169.16204166666665
2023-10-01,Blumenbinder u. -händler,169.16204166666665
2023-11-01,Blumenbinder u. -händler,169.16204166666665
2023-12-01,Blumenbinder u. -händler,169.16204166666665
2024-01-01,Blumenbinder u. -händler,169.16204166666665
2024-02-01,Blumenbinder u. -händler,169.16204166666665
2024-03-01,Blumenbinder u. -händler,185.03279166666667
2024-04-01,Blumenbinder u. -händler,185.03279166666667
2024-05-01,Blumenbinder u. -händler,185.03279166666667
2024-06-01,Blumenbinder u. -händler,185.03279166666667
2024-07-01,Blumenbinder u. -händler,185.03279166666667
2024-08-01,Blumenbinder u. -händler,185.03279166666667
2010-01-01,Bundesforste,110.9
2010-02-01,Bundesforste,110.9
2010-03-01,Bundesforste,110.9
2010-04-01,Bundesforste,110.9
2010-05-01,Bundesforste,110.9
2010-06-01,Bundesforste,110.9
2010-07-01,Bundesforste,110.9
2010-08-01,Bundesforste,110.9
2010-09-01,Bundesforste,110.9
2010-10-01,Bundesforste,110.9
2010-11-01,Bundesforste,110.9
2010-12-01,Bundesforste,110.9
2011-01-01,Bundesforste,113.3
2011-02-01,Bundesforste,113.3
2011-03-01,Bundesforste,113.3
2011-04-01,Bundesforste,113.3
2011-05-01,Bundesforste,113.3
2011-06-01,Bundesforste,113.3
2011-07-01,Bundesforste,113.3
2011-08-01,Bundesforste,113.3
2011-09-01,Bundesforste,113.3
2011-10-01,Bundesforste,113.3
2011-11-01,Bundesforste,113.3
2011-12-01,Bundesforste,113.3
2012-01-01,Bundesforste,117.5
2012-02-01,Bundesforste,117.5
2012-03-01,Bundesforste,117.5
2012-04-01,Bundesforste,117.5
2012-05-01,Bundesforste,117.5
2012-06-01,Bundesforste,117.5
2012-07-01,Bundesforste,117.5
2012-08-01,Bundesforste,117.5
2012-09-01,Bundesforste,117.5
2012-10-01,Bundesforste,117.5
2012-11-01,Bundesforste,117.5
2012-12-01,Bundesforste,117.5
2013-01-01,Bundesforste,120.8
2013-02-01,Bundesforste,120.8
2013-03-01,Bundesforste,120.8
2013-04-01,Bundesforste,120.8
2013-05-01,Bundesforste,120.8
2013-06-01,Bundesforste,120.8
2013-07-01,Bundesforste,120.8
2013-08-01,Bundesforste,120.8
2013-09-01,Bundesforste,120.8
2013-10-01,Bundesforste,120.8
2013-11-01,Bundesforste,120.8
2013-12-01,Bundesforste,120.8
2014-01-01,Bundesforste,124
2014-02-01,Bundesforste,124
2014-03-01,Bundesforste,124
2014-04-01,Bundesforste,124
2014-05-01,Bundesforste,124
2014-06-01,Bundesforste,124
2014-07-01,Bundesforste,124
2014-08-01,Bundesforste,124
2014-09-01,Bundesforste,124
2014-10-01,Bundesforste,124
2014-11-01,Bundesforste,124
2014-12-01,Bundesforste,126.5
2015-01-01,Bundesforste,126.5
2015-02-01,Bundesforste,126.5
2015-03-01,Bundesforste,126.5
2015-04-01,Bundesforste,126.5
2015-05-01,Bundesforste,126.5
2015-06-01,Bundesforste,126.5
2015-07-01,Bundesforste,126.5
2015-08-01,Bundesforste,126.5
2015-09-01,Bundesforste,126.5
2015-10-01,Bundesforste,126.5
2015-11-01,Bundesforste,126.5
2015-12-01,Bundesforste,126.5
2016-01-01,Bundesforste,128.2
2016-02-01,Bundesforste,128.2
2016-03-01,Bundesforste,128.2
2016-04-01,Bundesforste,128.2
2016-05-01,Bundesforste,128.2
2016-06-01,Bundesforste,128.2
2016-07-01,Bundesforste,128.2
2016-08-01,Bundesforste,128.2
2016-09-01,Bundesforste,128.2
2016-10-01,Bundesforste,128.2
2016-11-01,Bundesforste,128.2
2016-12-01,Bundesforste,129.8
2017-01-01,Bundesforste,129.87333333333333
2017-02-01,Bundesforste,129.87333333333333
2017-03-01,Bundesforste,129.87333333333333
2017-04-01,Bundesforste,129.87333333333333
2017-05-01,Bundesforste,129.87333333333333
2017-06-01,Bundesforste,129.87333333333333
2017-07-01,Bundesforste,129.87333333333333
2017-08-01,Bundesforste,129.87333333333333
2017-09-01,Bundesforste,129.87333333333333
2017-10-01,Bundesforste,129.87333333333333
2017-11-01,Bundesforste,129.87333333333333
2017-12-01,Bundesforste,133.08166666666665
2018-01-01,Bundesforste,133.08166666666665
2018-02-01,Bundesforste,133.08166666666665
2018-03-01,Bundesforste,133.08166666666665
2018-04-01,Bundesforste,133.08166666666665
2018-05-01,Bundesforste,133.08166666666665
2018-06-01,Bundesforste,133.08166666666665
2018-07-01,Bundesforste,133.08166666666665
2018-08-01,Bundesforste,133.08166666666665
2018-09-01,Bundesforste,133.08166666666665
2018-10-01,Bundesforste,133.08166666666665
2018-11-01,Bundesforste,133.08166666666665
2018-12-01,Bundesforste,133.08166666666665
2019-01-01,Bundesforste,136.54666666666665
2019-02-01,Bundesforste,136.54666666666665
2019-03-01,Bundesforste,136.54666666666665
2019-04-01,Bundesforste,136.54666666666665
2019-05-01,Bundesforste,136.54666666666665
2019-06-01,Bundesforste,136.54666666666665
2019-07-01,Bundesforste,136.54666666666665
2019-08-01,Bundesforste,136.54666666666665
2019-09-01,Bundesforste,136.54666666666665
2019-10-01,Bundesforste,136.54666666666665
2019-11-01,Bundesforste,136.54666666666665
2019-12-01,Bundesforste,136.54666666666665
2020-01-01,Bundesforste,139.49833333333333
2020-02-01,Bundesforste,139.49833333333333
2020-03-01,Bundesforste,139.49833333333333
2020-04-01,Bundesforste,139.49833333333333
2020-05-01,Bundesforste,139.49833333333333
2020-06-01,Bundesforste,139.49833333333333
2020-07-01,Bundesforste,139.49833333333333
2020-08-01,Bundesforste,139.49833333333333
2020-09-01,Bundesforste,139.49833333333333
2020-10-01,Bundesforste,139.49833333333333
2020-11-01,Bundesforste,139.49833333333333
2020-12-01,Bundesforste,139.49833333333333
2021-01-01,Bundesforste,141.55166666666665
2021-02-01,Bundesforste,141.55166666666665
2021-03-01,Bundesforste,141.55166666666665
2021-04-01,Bundesforste,141.55166666666665
2021-05-01,Bundesforste,141.55166666666665
2021-06-01,Bundesforste,141.55166666666665
2021-07-01,Bundesforste,141.55166666666665
2021-08-01,Bundesforste,141.55166666666665
2021-09-01,Bundesforste,141.55166666666665
2021-10-01,Bundesforste,141.55166666666665
2021-11-01,Bundesforste,141.55166666666665
2021-12-01,Bundesforste,141.55166666666665
2022-01-01,Bundesforste,145.6583333333333
2022-02-01,Bundesforste,145.6583333333333
2022-03-01,Bundesforste,145.6583333333333
2022-04-01,Bundesforste,145.6583333333333
2022-05-01,Bundesforste,145.6583333333333
2022-06-01,Bundesforste,145.6583333333333
2022-07-01,Bundesforste,145.6583333333333
2022-08-01,Bundesforste,145.6583333333333
2022-09-01,Bundesforste,145.6583333333333
2022-10-01,Bundesforste,145.6583333333333
2022-11-01,Bundesforste,145.6583333333333
2022-12-01,Bundesforste,145.6583333333333
2023-01-01,Bundesforste,157.9783333333333
2023-02-01,Bundesforste,157.9783333333333
2023-03-01,Bundesforste,157.9783333333333
2023-04-01,Bundesforste,157.9783333333333
2023-05-01,Bundesforste,157.9783333333333
2023-06-01,Bundesforste,157.9783333333333
2023-07-01,Bundesforste,157.9783333333333
2023-08-01,Bundesforste,157.9783333333333
2023-09-01,Bundesforste,157.9783333333333
2023-10-01,Bundesforste,157.9783333333333
2023-11-01,Bundesforste,157.9783333333333
2023-12-01,Bundesforste,157.9783333333333
2024-01-01,Bundesforste,172.09499999999997
2024-02-01,Bundesforste,172.09499999999997
2024-03-01,Bundesforste,172.09499999999997
2024-04-01,Bundesforste,172.09499999999997
2024-05-01,Bundesforste,172.09499999999997
2024-06-01,Bundesforste,172.09499999999997
2024-07-01,Bundesforste,172.09499999999997
2024-08-01,Bundesforste,172.09499999999997
2010-01-01,Eisen- und metallverarbeitendes Gewerbe,111.8
2010-02-01,Eisen- und metallverarbeitendes Gewerbe,111.8
2010-03-01,Eisen- und metallverarbeitendes Gewerbe,111.8
2010-04-01,Eisen- und metallverarbeitendes Gewerbe,111.8
2010-05-01,Eisen- und metallverarbeitendes Gewerbe,111.8
2010-06-01,Eisen- und metallverarbeitendes Gewerbe,111.8
2010-07-01,Eisen- und metallverarbeitendes Gewerbe,111.8
2010-08-01,Eisen- und metallverarbeitendes Gewerbe,111.8
2010-09-01,Eisen- und metallverarbeitendes Gewerbe,111.8
2010-10-01,Eisen- und metallverarbeitendes Gewerbe,111.8
2010-11-01,Eisen- und metallverarbeitendes Gewerbe,111.8
2010-12-01,Eisen- und metallverarbeitendes Gewerbe,111.8
2011-01-01,Eisen- und metallverarbeitendes Gewerbe,114.6
2011-02-01,Eisen- und metallverarbeitendes Gewerbe,114.6
2011-03-01,Eisen- und metallverarbeitendes Gewerbe,114.6
2011-04-01,Eisen- und metallverarbeitendes Gewerbe,114.6
2011-05-01,Eisen- und metallverarbeitendes Gewerbe,114.6
2011-06-01,Eisen- und metallverarbeitendes Gewerbe,114.6
2011-07-01,Eisen- und metallverarbeitendes Gewerbe,114.6
2011-08-01,Eisen- und metallverarbeitendes Gewerbe,114.6
2011-09-01,Eisen- und metallverarbeitendes Gewerbe,114.6
2011-10-01,Eisen- und metallverarbeitendes Gewerbe,114.6
2011-11-01,Eisen- und metallverarbeitendes Gewerbe,114.6
2011-12-01,Eisen- und metallverarbeitendes Gewerbe,114.6
2012-01-01,Eisen- und metallverarbeitendes Gewerbe,119.3
2012-02-01,Eisen- und metallverarbeitendes Gewerbe,119.3
2012-03-01,Eisen- und metallverarbeitendes Gewerbe,119.3
2012-04-01,Eisen- und metallverarbeitendes Gewerbe,119.3
2012-05-01,Eisen- und metallverarbeitendes Gewerbe,119.3
2012-06-01,Eisen- und metallverarbeitendes Gewerbe,119.3
2012-07-01,Eisen- und metallverarbeitendes Gewerbe,119.3
2012-08-01,Eisen- und metallverarbeitendes Gewerbe,119.3
2012-09-01,Eisen- und metallverarbeitendes Gewerbe,119.3
2012-10-01,Eisen- und metallverarbeitendes Gewerbe,119.3
2012-11-01,Eisen- und metallverarbeitendes Gewerbe,119.3
2012-12-01,Eisen- und metallverarbeitendes Gewerbe,119.3
2013-01-01,Eisen- und metallverarbeitendes Gewerbe,123.3
2013-02-01,Eisen- und metallverarbeitendes Gewerbe,123.3
2013-03-01,Eisen- und metallverarbeitendes Gewerbe,123.3
2013-04-01,Eisen- und metallverarbeitendes Gewerbe,123.3
2013-05-01,Eisen- und metallverarbeitendes Gewerbe,123.3
2013-06-01,Eisen- und metallverarbeitendes Gewerbe,123.3
2013-07-01,Eisen- und metallverarbeitendes Gewerbe,123.3
2013-08-01,Eisen- und metallverarbeitendes Gewerbe,123.3
2013-09-01,Eisen- und metallverarbeitendes Gewerbe,123.3
2013-10-01,Eisen- und metallverarbeitendes Gewerbe,123.3
2013-11-01,Eisen- und metallverarbeitendes Gewerbe,123.3
2013-12-01,Eisen- und metallverarbeitendes Gewerbe,123.3
2014-01-01,Eisen- und metallverarbeitendes Gewerbe,126.8
2014-02-01,Eisen- und metallverarbeitendes Gewerbe,126.8
2014-03-01,Eisen- und metallverarbeitendes Gewerbe,126.8
2014-04-01,Eisen- und metallverarbeitendes Gewerbe,126.8
2014-05-01,Eisen- und metallverarbeitendes Gewerbe,126.8
2014-06-01,Eisen- und metallverarbeitendes Gewerbe,126.8
